Unnamed: 0,audio_name,script,label,speech_to_text,cos_sim,cos_sim_list
25,Clx4VXItLTE.wav,it is on I cant pronounce it properly indecisive and um god Insidious yeah Insidious um hm it is a horror movie and it is jumpy for people who dont like getting scared or jumpy or anything but for someone like me who loves horror movies and like I do jump though like Im not gonna like Im not gonna deny that but I dont exactly get scared its really a hard stuff I watched horror movies since I was like a baby so I think Im like immune to them and the only he mo film that Im really scared about is Small soldiers I just thats freaky as hell yeha um but Insidious um star really good like it cracked on streight away with what the hell is going on like it dosnt just like and I was at um theres a problem theres a story like adn its like streight away fun storyline started and some of the acting is a little bit like oh my god you wouldnt really do that but thats like old movies its just like I wouldnt say bad casting but its just sometimes its just a little bit like oh god they realy shouldnt have done that cringe um but really good like really jumped me my friend was sitting next to xxx and she wanted to go home and thats like seeing a lot for her coz she likes horror movies as much as I do but it really surprised as I said what you wanna go home huh but I am it was jumpy I jumped hell of a lot times and I would go to the cinema again to see it because that atmosphere like everyone just screeams and just and its just its so funny um something like what I do like if I jump a lot hah so everyone like everyone in cinema was kind like me because everytime that was like a jump everyone jumped you could feel the jump in and everyone was laughing afterwards I think thats how they cope with getting jum like scared and jump and stuff um but about I havent seen alien 45 minutes to an hour into the movie and and yeah actually Blake come down to the actual problem from there it does get a bit like huh not as real as what has been going on its kind of like quite fake like I just I couldnt believe it I was like what what are you doing but um Im not gonna give it away because there is people that wanna go and see it havent seen it yet and might see this video and I dont wanna be like oh this happens at the en,0,it is on. Confluence of hotly indecisive and all God. Insidious. yeah Insidious. it is a horror movie and it is Jimmy for people who don't like. getting scared old junkie on Ethan. someone like me who loves horror movies in like I do but I don't exactly get scared it's really weird after our movie since I was like a baby fussing I'm like an immune to them. don't tell him I'm really scared about its Small Soldiers as freaky as hell.. Insidious. start really good like. a cracked on straight away with what the hell's going on like. it doesn't just like an hour as an advisor problem there's a story that it's like straight away fan storyline started. through the auction is a little bit like oh my God you wouldn't really do that but that's like all movies just bite. what is a podcast in but it's just sometimes it's just a bit like I usually do not cringe. really good like really jump my friend with the next 2 days and she wanted to go home and not sightseeing a loss of her cuz she likes horror movies as much as I do. books every surprises. it was yummy like a hell of a lot of times and I would go to the cinema again to see it because that everyone just screams and it's so funny. I do like if I jump so everyone because every time I feel the same Stillman and then at home was laughing after I think that's how they cope with some stuff and such. I seen alien about 45 minutes to an hour into the movie and actually leg come down to the actual problem. from there it does get a bit like. not as real as what is been going on it's kind of like quite Faith like. it's just crazy that I was like what you doing. I'm not going to give it away because there is people that want to go see it haven't seen it yet and I might see this video and I don't want to be like all the time,0.578125,
26,Dg_0XKD0Mf4.wav,I mean it starts out really slow and you get a kind of back story about the the whole green lantern thing and what theyre all about and how it was all created then it takes you to Earth where Ryan Reynolds character Hal Jordan is a hot headed pilot who gets into a lot of trouble in one xxx um turns out hes chosen to represent the green lanterns um from Earth so not to spoil anything but um he goes he trains and um turns out hes got to fight off this evil um thing called the Parallax which um feeds off a fear and the green lantern represents will power so its about little will power versus fear and its just coming to Earth and its gonna destroy everything so hes got to try to find the way to stop it essentially before it destroys everything because its just feeding off a fear then theres this theres also subplot villain um Hector Hammond who because exposed th by the fear and starts mutating and turning into a villain and I wont tell you what happens with that or what the ending result is or anything like that but overall um go see it it was a cool movie the acting was allright um I thought they casted kind of well but what really threw me off was the dialogue very cheezy dialogue oh my god the whole movie had a really dry dialogue there were a couple funny parts but I dont think the humour redeemed the movie from being so bad in the dialogue department whoever wrote this isnt the writer definatelly but overall I enjoyed it the the whole movie I was you know thinking this isn as bad as Ive heard and it wasnt um and the movie was pretty short as like an hour and a half and the dialogue threw me off other than that um I think it was and OK movie definatelly a little bit above average I dont think its as bad as you probably read on reviews so yeah go see it tell me what you think adios,0,I mean starts out really slow you get a kind of backstory about the whole Green Lantern thing and what they're all about and how was all created but then it takes you to Earth where Ryan Reynolds is character call Jordan is a hot-headed pilot who gets into a lot of trouble in one. And turns out he's chosen to represent the Green Lanterns from Earth so not to spoil anything but he goes He trains and it turns out he's got to fight off this evil thing called The Parallax which feeds off of fear and the Green Lantern's represent willpower so it's a battle of will power versus fear and it's just coming to Earth and it's going to destroy everything so he's got to try to find a way to stop it essentially before it destroys everything because it's just feeding off of fear. then there's a song that's also subplot villain Hector Hammond who is exposed by the fear and starts mutating and turning into a villain and I won't tell you what happens with that or with the ending result is or anything like that but overall to go see it it was a cool movie The acting was all right I thought they casted LOL what really threw me off was the dialog dialog on my God we had a really dry dialogue there were a couple funny parts but I'll take the camper redeem to the movie for being so bad over wrote this isn't the best writer definitely overall I enjoyed it so the whole movie I was thinking this isn't as bad as I've heard and it wasn't even in the movie was pretty sure it is like an hour and a half and the dialogue threw me off the other than that I think it was an okay movie. definitely a little bit above average I don't think it's as bad as you probably read on reviews so yeah go see it tell me what you think. are you,0.6380208134651184,
27,G-xst2euQUc.wav,Hey guys I have a very short movie review for you Last night I went to see the movie Rio which is the animated movie um it is um produced by the same company um that produced the I Iceage movies um and in that respect it very similar starts up with the baby a lot of those movies produced by that company tend to start up with baby animals to tug at the heart strenghts although I think Iceage started up with the baby human yeah anywayit was a really cute movie I did not think I was gonna like it I really didnt wanna go see it um Ill tell you why they start up pushing that movie at least 6 months ago in the theaters and trailers and it seems to me than when production companies start pushing movies that far ahead and when they were gonna be released that usaually means that they are not gonna be great and I was pleasantly surprised by this movie I was I thoroughly enjoyed it um this is a great family movie to take your whole family to this movie its great for all ages um I thought the story line was really cute and again it does really tug at the heart strenghts with the little baby animals at the beginning um it has it has a very predictable story that so what is still a really great movie to take your whole family to um I thought that the actors who did the voices and Ill list all of those in the information box because I dont really remember who all of them were Anne Hathaway that sticks out of my mind and um Eisenberg um whats his first name I dont know but he did the voice of the main character Anne Hathaway did the voice of his love interest and I dont know if Anne Hathaway did the singing theres a little bit of singing in this movie but if it was Anne Hathaway who did the singing she did a great job I had no idea that Anne Hathaway could really sing If thats her singing anyway um I would recommend it if if youre like me and you dont normally go to see animated movies and Im Im not really in a big hurry at my age to go see animated movies um but there really hasnt been much to has come out this year so far that Im dying to go see and we really wanted to get out of the house um last night Yesterday was Easter so we went to the theater and that was showing um and so we did go to see it and I was thoroughly um surprised at how much I really did enjoy it So I would recommend this movie um anyway thanks for watchingyou guys have a great day bye,0,hey guys I have a very short movie review for you last night I went to see the movie Rio which is the animated movie it is produced by the same company that produced The Ice Age movies they just started out with a baby human be at least 6 months ago in theaters in trailers and seems to me that when production companies start pushing movies was pleasantly surprised this is a great family movie to take your whole family to this movie is great for all ages. the storyline was really cute and again it does really tug at the heartstrings with the little baby animals in the beginning it has. it has a very predictable story but so was still a really great movie to take your whole family to that the actors who did the voices and I'll list all of those in the information box because I don't remember singing if I could really sing if that's her singing animated movies at yesterday. surprised at how much I really did enjoy it.,0.546875,
28,G6GlGvlkxAQ.wav,I wanna give you guys a quick spoiler free review of the movie summer blockbuster I would put money on it that it is going to be the blockbuster hit of the summer in terms of when you look at all the movies I Im a cap guy Captain america fan I think that would do very well but Thor just look at the numbers what it did last night it did three point um two five million just on midnight shows alone over on the opening night I just saw report from Friday the first two days were out um in the lot of theaters had when you look at the imax in 3D and 2D um so I think Thor is really gonna do well I think its gonna catapult Chris Hemsworth to be even a bigger star um I know he already did a remake of Red Dawn um great 80s movie for those who havent seen it originally with Patrick Swayze and Charlie Sheen by the way Charlie Sheen was winning there and hes winning no um and they actually moved Red dawn back to later this year so they could um um kind of get a little bit of Chris Hemsworth star power into that um great movie overall they did very well to establish the character of Thor the problem with a lot of comic book shows and movies and you saw this with the NBC recent flop of the Cape which is a show I love but the audience that was watching it they needed they needed a pay off right away and they needed character established right away um what you get in the sitcoms in terms of comic books and kind of the movies that take so loud to build that and why is this person wearing tights or why are they carrying a hammer you know why what is their mission or why why are they here you have to establsih that fairly quickly and I think that directors of Thor and the script writers did that right away you saw Thor for how hes in the comics pompous an arogant individual you saw what happens to him you saw how he ends up on Earth um but they also did a great job in building the backstory of Jane Foster played by Natalie Portman and her crew and how they relate to Thor so I think that was really good they didnt belabored Thor on Earth he sounded like he didnt learn from the earthlings um if if you are true Marvel comic fan you know that Thor in the comics thinks hes better because hes a god you know he always makes comments like oh gama radiation can hurt you it cant hurt us guardians were gods and hes right about that so he gets to he gets to Earth and see what happens there all while youre seeing whats going on with xxx and Loki and I think there was another great thing um this is not a spoiler but Marvel has already publicly announced that Loki will be the main bad guy in the adventures which makes sense because if you go back in adventures lower youll see that Loki was originally the reason why the adventures hat to be put together um so that makes sense um so they established Loki the established the relationshop between Thor Loki and Odin um they go back until some of Loki history that would only hard core comic fans know um huh Sif um and um Im forgetting the guy with the red beard I forget his name um um their group they establish they establish everything um they get the Earth you get other whole shield involvement which is cool to see that a lot of cooler references that at one point they reference Im a doctor with gama radiation um which are those moral fans ot all the trouble Petty Gross who was played by Liv Tyler in the Incredible Hulk movie a couple of years ago the refer,0,"what to give you guys a quick spoiler-free review of the movies, Captain America before the first full day without a great evening if you haven't seen it first thing with Patrick Swayze Charlie Sheen so they can get a little bit of Chris Hemsworth. the problem with a comic book shows and movies and shows with very serious and flop of the first I wasn't right away I will you getting sick, what is the ignition wire the here's what happened to him how he ends up a laborer store. Guardians were God has already publicly announced it would make sense if you get the Earth and sea that",0.5559896230697632,
29,GWuJjcEuzt8.wav,OK so hi everyone this is my first movie review so I watched Burlesque the past week and well it was another movie considering you know thats theres not much xxx video in Singapore to lease so um first things first Christina Aguileras xxx I swear the xxx xxx um why I said that is because she is god a crazy crazy voice and she sure can sing really really well in this movie you know she sings tough love and you know the classic songs and you know it makes you wanna know who else you know in the history of nowadays has the voice like that and you know its noone xxxit you know that she gets to choose the song because shes the executive music producer in the movie so you know she should be next xxx voice anyway next would be Cher who has been away for like probably centuries I think but you know she my mom says shes probably like 60 70 years old but she still looks like shes 48 and her face doesnt move at all coz when you see her face moves it feels like you know you feel worried for her you feel like her face is going to fall apart and overall the movies quite entertaining that the dancers um wonderful its sexy but not slutty you know theres not much of nudity exept for you know for the male lead who is drop dead gorgeous by the way but Im the girl so thats not the point the point is um the songs in the movie are wonderful you know it matches the whole theme of the movie you know cabaret and you know the looks and overall probably Id give it about 35 stars you know popcorn movie and you know considering all the awesome movies that we had and xxx Inception the Black Swan and you know the Social Network this one you know probably in the middle so 35 stars and if you have money to spend go ahead,0,okay so she's got a Showcase Cinema. 67. the phase of the moon. cuz 16. go ahead,0.2473958283662796,
30,HEsqda8_d0Q.wav,So I went to the premiere of the Christmas Carol It was amazing the premiere itself was really cool but Im gonna tell you about that in another video because otherwise this video will be mega mega long This video is about the film itself and I actually liked the film a lot and I wasnt expecting to because I thought how the hell is Dickens and Disney gonna work together like this So kind of opposite but I thought they actually worked pretty well If you dont know the story that well its all about guy this old guy called Scrooge whos really mean and he never spends any money on anyone and I guess visited by these three ghosts the ghost of Christams past the ghost of Christmas present and the ghost of Christmas yet to come and they show him you know what his life has been like what it is like now what is going to be like if he keeps being like he is But yeah than he changes his ways and xxxin the end and the end part is really really funny because hes been such a grumpy character and hes really scared and in the end hes so changed and hes really funny hes like what a delightful child and its all kind of its hard to explain but if you see it than youll understand what I mean the animation was amazing I wasnt expecting that much because sometimes 3D isnt really that good but it was fenomenal you kind of forget about the fact that it is 3D the voices are really good that was one of my other concerns was that as an English person I get really annoyed when American shows and films have an English character but than its so obviously not an English character but yeah generally the accents were really really good so good one you America for doing that hah America the the land that made this film what else I doubt that theyre gonna do this for all the screenings because it was the premiere On each seat there was the um a bottle of water a bar of chocolate and a bag of humbugs I would not have chosen to go and see that but Im really really really glad I saw it and I would recommend it to other people its true even though I was like hu Im gonna hate it but Im just gonna have to say it Its my favorite film ever um its not my favorite film ever but I would definately watch it again I can imagine getting this on DVD and watching it at Christmas at time because it makes you feel so like huh its not about commercialization its about you know families being together Anyway next video is going to be the footage from the thing and Ill tell you all about like the cool premiere and stuff and Im sorry its over the mid way but I just wanted to put this up soon Hes xxxtakes of me trying to make this video early on which were um a disasterous so enjoy and yes see you next video throat cleaning um singing coughing whats wrong with me laughter amazing,0,it's about what it's going to be like to keep. how to explain what is America for doing that it's true. Christmas the time because it makes you feel so you like. commercialization it's about snakes videos,0.4973958134651184,
31,I5y0__X72p0.wav,hey welcome to foxs den today i saw a uh movie called hannah and i saw a couple reviews before i went and i was pretty open to to it being good i at first when i saw the previews i thought it was gonna be stupid to be perfectly honest i thought hannah was gonna suck i was like theres no way that theyre gonna be able to convince me that a sixteen year old girl can take down like six adult dudes so i saw some other reviews and i was like okay i was surprised because these are some people that i trust i i beyond the trailer jeremy jenz these are the people that i get get my my stuff from my reviews so i watched those reviews and they both liked it they s and all the people walking out of the theatre and beyond the trailer really liked it so went and saw it today with some friends and i gotta say i wasnt blown away by it i didnt think it was great or epic or just fantastic it was good i mean i dont regret seeing it it was it was an it was an okay movie basically you have this little girl that uh um eric bana decides to train to be this most paranoid asassin chick in the world because i don i dont wanna give it away because if i say why then youre gonna know anyways skipping past that shes got this like kick A attitude shes gonna you know go in and wipe out this xxx so its it kind of feels like a sundance film festival type of movie its good but its not great its not polished quite as much as i would like it to be it is good though like they convinced me like this chick could probably take that dude down which is pretty hard because i went into the movie thinking theres no way and so they kind of explain it a little bit but not really um i i at the end of the movie the friends i was with uh one of them goes was there a plot to this movie it doesnt have a deep seeded plot theres not like a really good twist its a good action movie its like 90 bourne identity meets 10 willy wonka theres some really strange characters in this movie that i i dont know where they came from it was it did add to the movie though it and it visually its kinda cool how they show her confusion because she grows up in the woods you see that in the trailer shes in the woods like training and stuff so you see it through the video kind of how once she gets into society things are not normal for her they it it kind of spins out of control shes never see a lot of this stuff so it it was and interesting movie it was original and i liked it the soundtrack was interesting um it wasnt bad but it was it was interesting it wasnt the it wasnt the usual i did like kind of like the action the music kinda drove a lot of the action which is cool and so i would say i,0,Fox's Den movie reviews before I went and I was pretty. open the first one I saw the previews I thought it was going to be stupid that's a 16 year old girl can take down like six adults so. I saw some of the reviews and I was like okay I was surprised because these are some people that I trust I'll be on the trailer Jeremy jahns my stuff from my reviews so I want those reviews and I both liked it and all the people walking out of the theater and be on the trailer today or some friends I wasn't Blown Away by it I didn't think it was great or at the record just fantastic it was good girl. Start Vonage size trend. most paranoid assassin chick in the world because I don't I don't want to give it away just by saying you're going to know anyways. she's got this like kicking a attitude she's going to go in and wipe out this lady didn't so. it kind of feels like a Sundance Film Festival type of movie is good but it's not great it's not polished quite as much as I would like it to be like this chick could probably take that dude which is pretty hard because I wanted the movie thinking there's no way I'm so they kind of explain it a little bit at the end of the movie The friends I was with one of them goes was there a plot to this movie it doesn't have a due to plot there's not like a really good twist it's a good action movie it's like 90% Bourne Identity me to 10% Willy Wonka there's some really strange characters in this movie that I don't know where they came from and they show her confusion because she grows up in the woods you see that trailer is in the woods like training and stuff so. you see through the video kind of how once she gets in this Society things are not normal for her spins out of control she's never seen a lot of the stuff it was an interesting movie with original soundtrack was interesting to school so I would say,0.6028646230697632,
32,Iu2PFX3z_1s.wav,the new film Hanna staring Eric Bana Cate Blanchett and it lead star as Hanna Saoirse Ronan who is Academy Award nominee for her film Atonement Now this film is directed by Joe Wright who had directed Atonement and Pride and Prejudice and the big flaw the Soloist This is his most engaging endevour yet Its Joe Wright the action director here and he what he does with Hanna is he makes the movie on like anything weve seen before He takes great actors or acresses in this case like Saoirse Ronan and Cate Blanchett and he puts them in very strange and unusual characters We se Cate Blanchett as an FBI agent with the texas straw and big fake teeth and um Saoirse Ronan as this k kind of Kill Billish action star child um what really need about this movie is the Chamical brothers did the soundtracks whats pulse pounding the entire way through you never know whats gonna happen Theres all these colorful characters Now it isnt a great fantastic tell everybody about that kind of movie I gave it a B but I think its one of those movies thats so unique that you respect that Joe Wright tried to do something completely different here Its colorful its in your face its really non stop from beginning to end and I think um what I took away from this was that really tried very hard to make something original and something that I cant find anything else to compare it to um Hanna is reted PG 13 It is in cinemas everywhere this weekend for my full review on Hanna check out texasartfilmcom Im Dustin Chase,0,the new film Hanna starring Eric Bana Cate Blanchett and it's linked are as tennis they are the rodent was an Academy Award for her film atonement now this film is directed by Joe and Pride and Prejudice and the big flop to Stella with this is his most engaging in Denver yet and he has he make the movie unlike anything we've seen before he takes very strange and unusual characters we see what's really need about this movie is The Chemical Brothers did the soundtracks was told pounding the entire way through you never know what's going to happen. I gave it a bee that you respect that I try to do something it's really nonstop from beginning to end and I think what I took away from this was that he really tried very hard to make something original and something that I can't find anything else to compare it to Hannah is rated PG-13 it is in cinemas everywhere this weekend for my full review on Hannah check out texts are film.com just in case,0.5494791865348816,
33,IumbAb8q2dM.wav,um I broke my own rule last night and I went to watch the movie before I read the book which is a big nono for me I always like to read the book first its a weird thing I dont know but I did go to watch the movie because Priscilla from the readables gave a such a good review and I just couldng hold off any longer and I had to go watch it um I suggest that you guys go and watch this movie it was so good um its surpassed my expectations um usually Im not really a big huge Scifi alien kind of fan but um it was really really good um I really wanna go read the book now coz Im so curious to see um how the storyline um got to that point I heard that in the book it describes um the plan of the glory a lot better um gives more details so I cant wait to get my hands on it now I have been going on a binge with buying books and I promised I wasnt gonna by anymore but I really needed um I cant wait until the next one comes out too um the Power of six I believe that its called so I googled it on um the internet um it it turns out that James Fray who um I realy like He wrote a a million little pieces um I know he was hes kind of controversial because he got some um slack about um adding stuff into his memoirs that um were was made up but lets just cancel all that out um he wrote a good book hes in hes behind I am number four him and a team of other writers um and I cant wait for the next one to come out Im really excited um as for Alex xxx I am a new Alex fan he was unbelievable so easy on the eyes um I think hes my new favorite yeah so i suggest that you guys all watch this movie leave me a comment telling me what you thought of the movie and Ill talk to you soon bye bye,0,I suggest and watch this movie. got to that point I heard that in the book describes the planet of Lori and a lot better I can't wait to get my hands on it now I have been going on. the internet.slack about adding stuffed into his Memoirs that was made up but let's just cancel all that other writers and I can't wait for the next week,0.4661458432674408,
34,Jkswaaud0hk.wav,hey everubody I hope youre having a great day I wanted to give my review of Briends with benefits mila Kunis and Justin Timberlake I thought they made a great duo Mila Kunis she is gorgeous theres some great bedroom scenes you guys are youre gonna get to enjoy a fine light weight day movie I think some of the women are going to enjoy this more than the guys um certainly there are some scenes where I think some of the women are gonna feel more the emotion of it there are some funny lines great steamy bedroom scenes I was surprised um the amount of skin they showed but um it was in a good taste um and I thought Woody Harelson was a funny he um added a grat dimension to the movie as well storyline was OK but overall I thought it was it was a fun picture I I do think its worth seeing um certianly again more of a day movie than um seeing it alone unless you ladies go together to see it together so Id go see it thumbs up and um until the next video have a great day,0,hey buddy hope you having a great day and I wanted to get my review a friends-with-benefits Mila Kunis and Justin Timberlake I thought they made a great deal o Mila Kunis she is gorgeous there's some great emotion of it there's some funny lines Gracie more of a date movies and you ladies go together to see you together so have a great day,0.6822916865348816,
35,LSi-o-IrDMs.wav,who to review of the Final destination which I did get a chance to see this weekend on Saturday but I didnt have time to review it I wasnt planning on reviewing it but its actually worth talking about because the movie itself is the same old crap from the series and I actually am not finding the series to be very fun and popcorn kind of movie You just cant walk in exopecting anything other than that um you know you got your kid who cen see in the future he sees that everyone all his friends are gonna die in a horrific accident he averts the accident and saves all his friends so you know karma kicks in and death says no Im gonna come get you and you know you cant escape me and um you know one by one they get picked off in the same order they wouldve died in the original accident and you know the main kid it um its its his job to save everyone essentially convince them that its true in this case it didnt take much convincing which is a little silly but the acting is bad the plot is you know actually the acting is OK I guess for this kind of movie the plot is is is threadbare the the um character development is nil but none of those things matter its a fun movie anyway its a popcorn movie and the main thing I wanna talk about is this dolby 3D um its not real D like the normal 3D thats been around recently the with the plastic black kind of buddy holly glasses this is a different kind of glasses and Ill show a picture right now I took it with my cell phone camera which is a terrible picture but hopefuly it will give you an idea what theyre like theyve actually got a little sensor on the side that wont let you leave the theater its like something youde see on article of clothing in the department store um but um this 3D definatelly looks a lot better I think that real D it corrects some of the issues that that had like I I found the real D the image was still sort of misaligned even with the glasses on um and um this this corrects that problem completetly at least where I was sitting I was sitting right in the middle of the theater I had ideal seats because its good to sit right in the middle of the theater with 3D and um at least in my experience it is um but the they looked awesome the 3D itself really had improved it looks like things are actually coming out at you um the color looked great coz sometimes 3D can mess up the color at least the old anaglyphic 3D I think real D it you know had sort of had sort of tempted but it winds itself its also um not ideal for for the imigae itslef um but this looked amazing looked really good and it makes it worth going to see this movie if youve got um the dolby 3D somewhere in your town weve got at the Studio movie grill theater chain in North Texas theyve theyve bought the system and theyve invested millions of dollars into these glasses um so they obviously expected to make a lot of money and I hope this takes over as the new system I would love that that be that would be cool to see I mean eventually were gonna get burned out as a soci as a society once agian were gonna be burned out on 3D because its it is a gimmick ultmatelly um but I will say um with this with this quality of 3D you could almost make you know a regular like a dramatic movie or an action movie or something that was really good movie and you could make it 3D and it wouldnt at all,0,the Final Destination which I did get a chance to see this weekend on Saturday the same old crap from the Series 6 Everyone is always friends going to die in a horrific accident he is a vertice accident and saves all his friends so you know Karma Hixson and Jeff says no I'm going to come get you and then you can't escape me and no one by one they get picked off in the same order they would have died in the accident and. if they take out to save everyone eventually convince them that is true but the plot is real do you like the normal 3D that's been around recently with the plastic black is a terrible picture but he definitely looks a lot better. correct that problem completely at least where I was sitting I was sitting right it was awesome it the previous self really had improved it looks like things are actually coming out at you color looks great too sometimes pretty can mess up the color at least the old and it's also not ideal for for the image itself but this looks amazing and it makes it worth going to see this movie if you got in your town at the studio classes today obviously expect to make a lot of money and I hope this takes over as the new system I would love that. because that's it is a gimmick ultimately and you can make it 3D and it wouldn't at all,0.6315103769302368,
36,MLal-t_vJPM.wav,bang this is a one minute review of How to train your dragon currently in theaters so I took my daughters and one of their friends to the movies on Friday afternoon after school to watch How to train your dragon and between the four tickets the 3D upcharge and the slushies and popcorn I spent over 75 dollars that has nothing to do with the movie I just wanted to let you know that 3D is really ridiculously expensive How to train your dragon you know what you should see How to train your dragon you should take your kids and if you dont have kids you may wanna consider seeing it anyway its probably the best thing currently in theaters it is its a great story its a lot of fun to watch its beautifully done and its really well written I have two problems with it I will now tell you what they are Number one Im getting a little sick of the xxx kind of lead character sort of really awkward boy who is really awkward and stuff you know Im getting sick of that character and Im tired of it and I get angry about it laughter xxx doesnt play best character in the film but he might as well so Im Im Im through with that guy second theres one massive plot hole in this film and it is the size of a dragon that is big as a mountain and when you see the film youll probably know what I mean um theres no explanation for this thing and the only explanation I come up with makes this story kind of kind of creepy because theres a metro sign other then those two things this is a really fun film that you will enjoy unless you are soleless piece of machenery so have fun with How to train your dragon music,0,so I took my Friday afternoon and between the four tickets the 3D upcharge and the slushies and popcorn I spent over $75 currently in theaters it is. it's a lot of fun to watch it's beautifully done and it's really well-written. I have two problems with it I'm getting a little sick of the Michael Cera kind of lead character really awkward the wave is really awkward and stuff you know I'm getting sick of that character and I'm tired of them and I'll get angry about it. Michael Cera doesn't played this character in the film might as well massive plot hole in this phone and it is the size of a dragon it's as big as a mountain and when you see the film will probably know what I mean for this thing and the only thing that makes this story of matricide,0.5598958134651184,
37,Njd1F0vZSm4.wav,Lets talk Legend of the guardians Im gonna give this a grade B minus the CGI work the 3D is spectacular the flying sequences are beautiful and the owls are really wonderful and come of real and they do have very nice personalites and you have a rate for them but the story is very dark in fact my six years old was scared most of the movie basic just is its just good owls versus bad owls the bad owls kidnap two little good owls and one of them escapes and runs off to the guardians and than the guardians fight bad owls and they win and save owldom they all get to live happily ever after um my other complaint other than that theres like nothing light or funny in this story to break up the slumber mood is the battle itself You cant tell which are the good owls which are the bed owls they really needed to somehow set them apart with armor or I mean some of them wear armor but some on both sides wear armor anyway this is one you can skip or you can see up to you and thats it now off to go help with my six um bye,0,sequences are beautiful. with armor this is when you can skip,0.4661458432674408,
38,Nzq88NnDkEk.wav,hey whats up Its Jaff its Geek and i its time for another episode of At the movies with the Geek this week were going to look at the movie Clash of the Titans which is a reboot I guess it would be the best term for the I believe it was a 1981 movie Clash of the titans um unfortunatelly Im going to have to say this movie was terrible um I was really looking forward to it I was a little hasitant at firstyou know as you are with with reboots you know is it gonna be good but as the trailers came out I I really liked what I was seeing I think that music that music they kind of pull it with the soundtrack really got me excited about seeing this movie and and being a fan of the original I was I was looking forward to seeing it but to me someone needs to release the Crackon on this movie and just totally destroy it because I just felt like it was it seemed like it was a rushed movie it seemed like there was no story development in it um I just really didnt have good time I felt like Medusa really wasnt that scary um maybe it was coz I was a kid back at that day but Medusa was a lot scar scarier then um I just think they made her almost looked too you know they tried that you know make her look too beautiful but um I just in whole really didnt like this movie the screen you know was that I I kind of fo found myself you know wanted to lay my head back and take a nap and actually the guy sitting next to me actually was taking a nap laughter he kept dozing off and and after the movie um going out into the theater into the lobby I had noone I heard noone say anything good and my friedns who were there had nothing good to say about it so unfortunatelly I must say this one is probably gonna be waiting until it comes on HBO or get it at um um red box for a buck um I just really didnt like it um but hey if youre looking to spend some money um go check it out maybe you will like it but um from my review Im gonna say Im gonna give it two thumbs down release the Cracken on this movie dont go see it go see something else How to train the dragon and um thats all Im gonna say about that so disappointment definately I did not wanna give this movie a bad review I Im a fan of the original you know loved it and um but I got to I got to do my duty and let you guys know its a a major suck fest so laughter we will talk to you later Hopefully with better news um coming up here soon Im gonna have a review for kick ass Heard good things about the screenings on that and um looking really forward to seeing that movie so hopefully I have a good review on that and um maybe well see at the movie soon,0,what's up its Jefferson and it is time for another episode of at the movies with the geek this week we're going to look at the movie Clash of the Titans which is a reboot I guess would be the best for the blues 1981 movie Clash of the Titans go forward to it I was a little hesitant at first I was going to be good but it's the trailer came out I really got me excited about seeing this movie and emptying a fan of the original I was I was looking forward to seeing him but someone needs to release the Kraken on this I just felt like it was it seemed like it was a rushed movie it seemed like there was no story development in its I just really don't have a good time. scary beautiful butts. I just do the whole reason I like this movie as a screening I was at I kind of found myself a good to say about it so unfortunately I'm going to say this one is probably going to be looking to spend some money don't go see it. go see something else how to train a dragon. and that's all I'm going to say about that so just appointment I did not want to give this movie I got to do my duty and I'll let you guys know it's we will talk to you later hopefully with better news coming up here soon I'm going to have a review for kick ass for good things about the screens on that sand looking really forward to seeing that movie so hopefully I have a good review on that and maybe we'll see at the movies,0.57421875,
39,OQvJTdtJ2H4.wav,hi this is my frist reviw in like ever um I just saw the Clash of the titans movie it couldve been better the first one was a lot better They couldve made Zeus a little less sparkly it was very distracting um it was very hard to follow the first one made more sense and the crackon you know in the preview is like so much hype they pretend theres gonna be this big scene it maybe lasts about a minute and I was like is that it and than its definatelly not a 3D movie the previews are much more 3D the ne so yeah it was very disappointing I give it about one and a half stars so thats thumbs down if you dont understand so it is not a buy but the CGI was great and thats exectly how I thought a giant scorpion would look with the piece of driftwood that had blue fire on it um Medusa was way different from Percy Jackson and Glandon Laws which BTW Im getting tomorrow because I got 100 dollars for doing an essay so yeah throat cleaning but the best part about the movie I ve got a free pair of glasses and you might be a like well they tell you to recycle hahaha haha so kind Im saving the environment coz they have to run this through pure alcohol then just xxx plastic but repackaging it so Im saving the environment I just reduced my carp and footprint by stealing this glasses,0,hi this is my first View and like ever I just saw the Clash of the Titans movie could have been better the first one was a lot better they could have made Zeus a little less sparkly it was very distracting. it was very hard to follow the first one to make more sense and the Kraken you know and the preview it's like so much hype they pretend like it's going to be a big scene it maybe last about 10 minutes and I was like it's definitely not a 3D movie previews or much more 3D then it so yeah it was very disappointing I give it about one and a half Stars so that's thumbs down if you don't understand so it is not a buy. CGI was great and that's exactly how I thought a giant scorpion was left with a piece of Driftwood blue fire on it was way different from Percy Jackson and slander laws for BTW I'm getting tomorrow cuz I got $100 for doing an essay so yeah. but the best part about the movie. I got a free pair of glasses. and you might be like a free packaging it so I'm saving the environment I just reduced my carbon footprint by stealing these glasses,0.6197916865348816,
